comment_id,text,intent,sentiment
gen_07266,kak jeans 32 item masih ready?,stock_availability,neutral
gen_07267,tee putih etalase 19 abis belum?,stock_availability,neutral
gen_07268,hoodie abu2 size l msh ad ga kak,stock_availability,neutral
gen_07269,kak jogger hitam stok msh aman?,stock_availability,positive
gen_07270,kemeja putih masih ready gak min,stock_availability,neutral
gen_07271,celana jeans 34 biru msh ad bang?,stock_availability,neutral
gen_07272,kak polo cream ready?,stock_availability,neutral
gen_07273,tshirt item stok msh ad ga ka,stock_availability,neutral
gen_07274,sweater navy etalase 23 msh ad?,stock_availability,neutral
gen_07275,kak flannel coklat msh ready gk,stock_availability,neutral
gen_07276,kapan restock kemeja kotak2 kak,stock_availability,neutral
gen_07277,celana cargo hitam msh ad min?,stock_availability,neutral
gen_07278,kak hoodie cream size xl ready?,stock_availability,neutral
gen_07279,tee abu2 stok msh aman gak,stock_availability,neutral
gen_07280,jeans biru uk 29 msh ad bang?,stock_availability,neutral
gen_07281,kak polo hijau etalase 28 msh ready?,stock_availability,neutral
gen_07282,sweater item kapan masuk lg min,stock_availability,neutral
gen_07283,kemeja denim navy msh ad kak?,stock_availability,neutral
gen_07284,kak jogger abu2 masih ready?,stock_availability,neutral
gen_07285,stok flannel merah aman gak ka,stock_availability,neutral
gen_07286,kak tshirt putih size l msh ad?,stock_availability,neutral
gen_07287,hoodie navy stok msh ada min,stock_availability,neutral
gen_07288,kapan restock celana cargo kk,stock_availability,neutral
gen_07289,kak kemeja putih etalase 5 msh ad gak,stock_availability,neutral
gen_07290,tee item masih ready bang?,stock_availability,neutral
gen_07291,sweater coklat size m msh ad ka,stock_availability,neutral
gen_07292,kak jeans hitam 28 stok msh aman?,stock_availability,neutral
gen_07293,polo abu2 msh ready gak min,stock_availability,neutral
gen_07294,kemeja flanel navy msh ad kak?,stock_availability,negative
gen_07295,kak hoodie item etalase 11 ready?,stock_availability,neutral
gen_07296,celana chino cream masih ad gk,stock_availability,neutral
gen_07297,tshirt abu stok msh ad bang?,stock_availability,neutral
gen_07298,kak jogger navy size l msh ready?,stock_availability,neutral
gen_07299,sweater putih kapan masuk lg min,stock_availability,neutral
gen_07300,kemeja kotak2 merah msh ad kak,stock_availability,neutral
gen_07301,kak jeans biru 33 masih ready?,stock_availability,neutral
gen_07302,flannel coklat etalase 17 msh ad gak,stock_availability,neutral
gen_07303,kak polo cream stok msh aman?,stock_availability,neutral
gen_07304,tee hitam size s msh ad min,stock_availability,neutral
gen_07305,kemeja denim abu msh ready bang?,stock_availability,neutral
gen_07306,kak hoodie navy msh ad?,stock_availability,neutral
gen_07307,celana cargo army stok msh ad ka,stock_availability,neutral
gen_07308,kak jogger item etalase 22 ready gk,stock_availability,neutral
gen_07309,sweater abu2 msh ad min,stock_availability,neutral
gen_07310,kemeja flanel coklat msh ready kak,stock_availability,neutral
gen_07311,kak jeans hitam 31 stok aman?,stock_availability,neutral
gen_07312,polo navy msh ad gak bang,stock_availability,neutral
gen_07313,kak tshirt cream etalase 26 msh ready?,stock_availability,neutral
gen_07314,celana chino item msh ad ka,stock_availability,neutral
gen_07315,hoodie abu stok msh aman kak,stock_availability,neutral
gen_07316,kak kemeja putih size xl msh ad?,stock_availability,neutral
gen_07317,jogger cream masih ready gk min,stock_availability,neutral
gen_07318,kapan masuk lg flannel navy kak,stock_availability,neutral
gen_07319,kak sweater hitam msh ad?,stock_availability,neutral
gen_07320,tee putih stok msh ad ga bang,stock_availability,neutral
gen_07321,kemeja kotak2 abu msh ready min,stock_availability,neutral
gen_07322,kak jeans biru 30 etalase 4 msh ad?,stock_availability,neutral
gen_07323,polo hijau masih ad gk kak,stock_availability,neutral
gen_07324,hoodie cream msh ready bang?,stock_availability,neutral
gen_07325,kak flannel merah stok msh aman,stock_availability,neutral
gen_07326,sweater navy size m msh ad ka,stock_availability,neutral
gen_07327,kak jogger abu2 etalase 9 msh ready?,stock_availability,neutral
gen_07328,kemeja denim hitam msh ad min,stock_availability,neutral
gen_07329,kak tshirt navy msh ad gak,stock_availability,neutral
gen_07330,celana cargo item stok msh ready kak,stock_availability,neutral
gen_07331,kak polo putih msh ad?,stock_availability,neutral
gen_07332,flannel abu2 msh ready gk min,stock_availability,neutral
gen_07333,kak kemeja flanel merah etalase 14 msh ad,stock_availability,neutral
gen_07334,sweater item msh ad bang,stock_availability,neutral
gen_07335,kak jeans 29 biru msh ready?,stock_availability,neutral
gen_07336,hoodie coklat stok msh ad ka,stock_availability,neutral
gen_07337,kak jogger navy msh ad gak,stock_availability,neutral
gen_07338,tshirt item msh ready min,stock_availability,neutral
gen_07339,kak kemeja kotak2 navy etalase 19 msh ad?,stock_availability,neutral
gen_07340,celana chino abu msh ad bang,stock_availability,neutral
gen_07341,kak polo cream size l msh ready?,stock_availability,neutral
gen_07342,flannel coklat stok aman gak kak,stock_availability,neutral
gen_07343,kak tee hitam msh ad?,stock_availability,neutral
gen_07344,sweater abu etalase 23 ready gk,stock_availability,neutral
gen_07345,kemeja denim biru msh ad min,stock_availability,neutral
gen_07346,kak jeans hitam 33 msh ready?,stock_availability,neutral
gen_07347,hoodie navy stok msh ad ka,stock_availability,negative
gen_07348,kak jogger item msh ad bang,stock_availability,neutral
gen_07349,polo navy etalase 27 msh ready min,stock_availability,neutral
gen_07350,kak tshirt cream msh ad?,stock_availability,neutral
gen_07351,kemeja flanel item stok msh ad gak,stock_availability,neutral
gen_07352,kak celana cargo abu msh ready?,stock_availability,neutral
gen_07353,tee navy msh ad bang,stock_availability,neutral
gen_07354,kak sweater cream etalase 3 msh ad?,stock_availability,neutral
gen_07355,jeans biru 34 stok msh aman ka,stock_availability,neutral
gen_07356,kak hoodie abu2 msh ready gk,stock_availability,neutral
gen_07357,flannel merah msh ad min,stock_availability,neutral
gen_07358,kak kemeja kotak2 item etalase 8 msh ad?,stock_availability,neutral
gen_07359,jogger hitam stok msh ready kak,stock_availability,neutral
gen_07360,kak polo hijau msh ad gak,stock_availability,neutral
gen_07361,tshirt abu2 etalase 12 msh ad bang,stock_availability,neutral
gen_07362,kak celana chino cream msh ready?,stock_availability,neutral
gen_07363,sweater navy stok msh ad ka,stock_availability,neutral
gen_07364,kak kemeja denim abu msh ad?,stock_availability,neutral
gen_07365,hoodie item msh ready gk min,stock_availability,neutral
gen_07366,kak jogger navy size s etalase 16 msh ad?,stock_availability,neutral
gen_07367,flannel coklat msh ad bang,stock_availability,neutral
gen_07368,kak polo putih stok msh aman?,stock_availability,neutral
gen_07369,kemeja flanel navy msh ready ka,stock_availability,neutral
gen_07370,kak jeans hitam 30 msh ad gak,stock_availability,neutral
gen_07371,tee cream etalase 20 msh ad min,stock_availability,neutral
gen_07372,kak sweater item msh ready?,stock_availability,neutral
gen_07373,celana cargo navy stok msh ad bang,stock_availability,positive
gen_07374,kak hoodie cream msh ad?,stock_availability,neutral
gen_07375,kemeja kotak2 merah msh ready gk min,stock_availability,neutral
gen_07376,kak tshirt item size xl msh ad?,stock_availability,neutral
gen_07377,polo abu stok msh aman ka,stock_availability,neutral
gen_07378,kak flannel navy etalase 25 msh ad?,stock_availability,neutral
gen_07379,jogger cream msh ready bang,stock_availability,neutral
gen_07380,kak jeans biru 31 msh ad gak,stock_availability,neutral
gen_07381,sweater hitam etalase 29 msh ad min,stock_availability,neutral
gen_07382,kak kemeja putih stok msh ad?,stock_availability,neutral
gen_07383,hoodie navy msh ready ka,stock_availability,neutral
gen_07384,kak celana chino item etalase 33 msh ad gk,stock_availability,neutral
gen_07385,flannel abu msh ad bang,stock_availability,neutral
gen_07386,kak polo cream stok msh aman min,stock_availability,neutral
gen_07387,kemeja denim item msh ready kak,stock_availability,neutral
gen_07388,kak tshirt abu2 msh ad?,stock_availability,neutral
gen_07389,jeans 32 item msh ad gak ka,stock_availability,neutral
gen_07390,kak hoodie item etalase 37 msh ready?,stock_availability,neutral
gen_07392,kak kemeja flanel merah msh ad bang,stock_availability,neutral
gen_07393,jogger navy msh ready kak,stock_availability,neutral
gen_07394,kak polo hijau etalase 41 msh ad?,stock_availability,neutral
gen_07395,celana cargo hitam stok msh ad gk min,stock_availability,neutral
gen_07396,kak tee navy msh ready?,stock_availability,neutral
gen_07397,kemeja kotak2 abu stok aman kak,stock_availability,neutral
gen_07398,kak flannel item etalase 45 msh ad gak,stock_availability,neutral
gen_07399,﻿kak tau ga yang item ini msh ready gak?,stock_availability,positive
gen_07400,msh ad ga sih yang ukuran m itu,stock_availability,neutral
gen_07401,kak ini stoknya masih full belum?,stock_availability,neutral
gen_07402,bang yang abu2 abis blm?,stock_availability,neutral
gen_07403,etanya yang coklat ready ga min?,stock_availability,neutral
gen_07404,kak masih ad yang model ini gak?,stock_availability,neutral
gen_07405,yang navy msh ad ngga bang?,stock_availability,neutral
gen_07406,min yang putih ini udah sold out belum?,stock_availability,neutral
gen_07407,kak kalo yang hitam msh ready kan?,stock_availability,neutral
gen_07408,bang ada ga yang ukuran l nya?,stock_availability,positive
gen_07409,kak yang biru ini msh ad gak?,stock_availability,neutral
gen_07410,eta 3 yang item masih full?,stock_availability,neutral
gen_07411,kak yang abu2 ini ready ngga?,stock_availability,neutral
gen_07412,bang stok yang cream masih aman gak?,stock_availability,neutral
gen_07413,kak yang ungu abis blm ya?,stock_availability,neutral
gen_07414,min yang merah ini masih ad?,stock_availability,neutral
gen_07415,kak yang size 29 msh ready gak?,stock_availability,neutral
gen_07416,bang yang navy msh ad?,stock_availability,neutral
gen_07417,kak kalo yg putih ready ga sekarang,stock_availability,neutral
gen_07418,min etalase 5 masih full gak?,stock_availability,neutral
gen_07419,kak yang coklat msh ad ga?,stock_availability,negative
gen_07420,bang yang item ini abis belum sih,stock_availability,neutral
gen_07421,kak stoknya msh banyak ga?,stock_availability,neutral
gen_07422,yang hijau msh ready ngga min?,stock_availability,neutral
gen_07423,kak yang pink ini msh ad gak?,stock_availability,neutral
gen_07424,bang yang abu2 size l masih ad?,stock_availability,neutral
gen_07425,min yang biru udah pada habis blm?,stock_availability,neutral
gen_07426,kak yg navy msh ready gk?,stock_availability,neutral
gen_07427,kak yang putih ini msh ad kan?,stock_availability,neutral
gen_07428,bang stok yang item aman ga?,stock_availability,neutral
gen_07429,kak yang cream msh ad ngga?,stock_availability,neutral
gen_07430,min yang ungu msh ready?,stock_availability,negative
gen_07431,kak yang merah msh ad ga?,stock_availability,neutral
gen_07432,bang yang size xl abis blm?,stock_availability,neutral
gen_07433,kak yang hijau ini msh ad gak?,stock_availability,neutral
gen_07434,min yang coklat ready gak sekarang?,stock_availability,neutral
gen_07435,kak yang pink msh ad ngga?,stock_availability,neutral
gen_07436,bang yang abu2 msh ready?,stock_availability,neutral
gen_07437,kak yang navy ini stoknya msh ad?,stock_availability,neutral
gen_07438,min yang item msh ad ga?,stock_availability,neutral
gen_07439,kak yang putih abis blm nih?,stock_availability,neutral
gen_07440,bang yang biru msh ready gak?,stock_availability,neutral
gen_07441,kak yang cream ini msh ad gak?,stock_availability,neutral
gen_07442,min yang ungu msh ad kan?,stock_availability,neutral
gen_07443,kak yang merah msh ready ngga?,stock_availability,neutral
gen_07444,bang yang hijau stok msh ad?,stock_availability,neutral
gen_07445,kak yang size m abis blm ya?,stock_availability,neutral
gen_07446,min yang coklat msh ad gak?,stock_availability,neutral
gen_07447,kak yang pink msh ready ngga?,stock_availability,neutral
gen_07448,bang yang item ini msh ad?,stock_availability,neutral
gen_07449,kak yang abu2 msh ad kan?,stock_availability,neutral
gen_07450,min yang navy ready gak sekarang?,stock_availability,neutral
gen_07451,kak yang putih msh ad ngga?,stock_availability,neutral
gen_07452,bang yang cream msh ready?,stock_availability,neutral
gen_07453,kak yang ungu stok msh ad?,stock_availability,neutral
gen_07454,min yang merah msh ad gak?,stock_availability,neutral
gen_07455,kak yang hijau ini msh ready?,stock_availability,neutral
gen_07456,bang yang coklat abis blm?,stock_availability,neutral
gen_07457,kak yang biru msh ad ngga?,stock_availability,neutral
gen_07458,min yang item msh ready?,stock_availability,neutral
gen_07459,kak yang abu2 stok msh ad gak?,stock_availability,neutral
gen_07460,kak yang pink msh ad kan?,stock_availability,neutral
gen_07461,min yang cream msh ready gk?,stock_availability,neutral
gen_07462,kak yang ungu msh ad ga?,stock_availability,neutral
gen_07463,bang yang putih stok msh ad?,stock_availability,neutral
gen_07464,min yang hijau msh ad gak?,stock_availability,neutral
gen_07465,kak yang coklat msh ad kan?,stock_availability,neutral
gen_07466,bang yang biru msh ready?,stock_availability,neutral
gen_07467,kak yang item msh ad ngga?,stock_availability,neutral
gen_07468,min yang abu2 stok msh ad?,stock_availability,neutral
gen_07469,kak yang navy msh ready gak?,stock_availability,neutral
gen_07470,bang yang pink msh ad?,stock_availability,neutral
gen_07471,kak yang cream msh ad kan?,stock_availability,neutral
gen_07472,min yang ungu msh ready gk?,stock_availability,neutral
gen_07473,kak yang putih msh ad ga?,stock_availability,neutral
gen_07474,bang yang merah stok msh ad?,stock_availability,neutral
gen_07475,kak yang hijau msh ready ngga?,stock_availability,neutral
gen_07476,kak yang biru msh ad kan?,stock_availability,neutral
gen_07477,bang yang item msh ready?,stock_availability,neutral
gen_07478,kak yang abu2 msh ad ngga?,stock_availability,neutral
gen_07479,min yang navy stok msh ad?,stock_availability,neutral
gen_07480,kak yang pink msh ready gak?,stock_availability,neutral
gen_07481,bang yang cream msh ad?,stock_availability,neutral
gen_07482,kak yang ungu msh ad kan?,stock_availability,neutral
gen_07483,min yang putih msh ready gk?,stock_availability,neutral
gen_07484,kak yang coklat msh ready ngga?,stock_availability,neutral
gen_07485,min yang biru msh ad gak?,stock_availability,neutral
gen_07486,kak yang item msh ad kan?,stock_availability,neutral
gen_07487,kak yang navy msh ad ngga?,stock_availability,neutral
gen_07488,min yang pink stok msh ad?,stock_availability,neutral
gen_07489,kak yang cream msh ready gak?,stock_availability,neutral
gen_07490,bang yang ungu msh ad?,stock_availability,neutral
gen_07491,kak yang putih msh ad kan?,stock_availability,neutral
gen_07492,min yang merah msh ready gk?,stock_availability,neutral
gen_07493,kak yang hijau msh ad ga?,stock_availability,neutral
gen_07494,bang yang coklat stok msh ad?,stock_availability,neutral
gen_07495,kak yang biru msh ready ngga?,stock_availability,neutral
gen_07496,min yang item msh ad gak?,stock_availability,neutral
gen_07497,bang yang navy msh ready?,stock_availability,neutral
gen_07498,min yang cream stok msh ad?,stock_availability,neutral
gen_07499,kak yang ungu msh ready gak?,stock_availability,neutral
gen_07500,bang yang putih msh ad?,stock_availability,neutral
gen_07501,kak yang merah msh ad kan?,stock_availability,neutral
gen_07502,min yang hijau msh ready gk?,stock_availability,neutral
gen_07503,bang yang biru stok msh ad?,stock_availability,negative
gen_07504,kak yang item msh ready ngga?,stock_availability,neutral
gen_07505,min yang abu2 msh ad gak?,stock_availability,neutral
gen_07506,kak yang navy msh ad kan?,stock_availability,neutral
gen_07507,bang yang pink msh ready?,stock_availability,neutral
gen_07508,min yang ungu stok msh ad?,stock_availability,neutral
gen_07509,kak yang putih msh ready gak?,stock_availability,neutral
gen_07510,bang yang merah msh ad?,stock_availability,neutral
gen_07511,kak yang hijau msh ad kan?,stock_availability,neutral
gen_07512,min yang coklat msh ready gk?,stock_availability,neutral
gen_07513,kak yang biru msh ad ga?,stock_availability,neutral
gen_07514,bang yang item stok msh ad?,stock_availability,neutral
gen_07515,kak yang abu2 msh ready ngga?,stock_availability,neutral
gen_07516,min yang navy msh ad gak?,stock_availability,neutral
gen_07517,kak yang ungu msh ad ngga?,stock_availability,neutral
gen_07518,min yang putih stok msh ad?,stock_availability,neutral
gen_07519,kak yang merah msh ready gak?,stock_availability,neutral
gen_07520,bang yang hijau msh ad?,stock_availability,neutral
gen_07521,min yang biru msh ready gk?,stock_availability,neutral
gen_07522,kak yang item msh ad ga?,stock_availability,neutral
gen_07523,bang yang abu2 stok msh ad?,stock_availability,neutral
gen_07524,kak yang navy msh ready ngga?,stock_availability,neutral
gen_07525,min yang pink msh ad gak?,stock_availability,neutral
gen_07526,bang yang ungu msh ready?,stock_availability,neutral
gen_07527,min yang merah stok msh ad?,stock_availability,neutral
gen_07528,kak yang hijau msh ready gak?,stock_availability,neutral
gen_07529,bang yang coklat msh ad?,stock_availability,neutral
gen_07530,min yang item msh ready gk?,stock_availability,negative
gen_07531,kak yang abu2 msh ad ga?,stock_availability,neutral
gen_07532,bang yang navy stok msh ad?,stock_availability,neutral
gen_07533,min yang cream msh ad gak?,stock_availability,neutral
gen_07534,bang yang putih msh ready?,stock_availability,neutral
gen_07535,kak yang merah msh ad ngga?,stock_availability,neutral
gen_07536,min yang hijau stok msh ad?,stock_availability,positive
gen_07537,kak yang coklat msh ready gak?,stock_availability,neutral
gen_07538,bang yang biru msh ad?,stock_availability,positive
gen_07539,min yang abu2 msh ready gk?,stock_availability,neutral
gen_07540,kak yang navy msh ad ga?,stock_availability,neutral
gen_07541,bang yang pink stok msh ad?,stock_availability,neutral
gen_07542,kak yang cream msh ready ngga?,stock_availability,neutral
gen_07543,min yang ungu msh ad gak?,stock_availability,neutral
gen_07544,bang yang merah msh ready?,stock_availability,neutral
gen_07545,kak yang hijau msh ad ngga?,stock_availability,neutral
gen_07546,min yang coklat stok msh ad?,stock_availability,neutral
gen_07547,kak yang biru msh ready gak?,stock_availability,neutral
gen_07548,bang yang item msh ad?,stock_availability,neutral
gen_07549,min yang navy msh ready gk?,stock_availability,neutral
gen_07550,kak yang pink msh ad ga?,stock_availability,neutral
gen_07551,bang yang cream stok msh ad?,stock_availability,neutral
gen_07552,kak yang ungu msh ready ngga?,stock_availability,neutral
gen_07553,min yang putih msh ad gak?,stock_availability,positive
gen_07554,bang yang hijau msh ready?,stock_availability,neutral
gen_07555,kak yang coklat msh ad ngga?,stock_availability,neutral
gen_07556,min yang biru stok msh ad?,stock_availability,neutral
gen_07557,kak yang item msh ready gak?,stock_availability,neutral
gen_07558,bang yang abu2 msh ad?,stock_availability,neutral
gen_07559,min yang pink msh ready gk?,stock_availability,neutral
gen_07560,kak yang cream msh ad ga?,stock_availability,neutral
gen_07561,bang yang ungu stok msh ad?,stock_availability,neutral
gen_07562,kak yang putih msh ready ngga?,stock_availability,neutral
gen_07563,bang yang coklat msh ready?,stock_availability,neutral
gen_07564,min yang item stok msh ad?,stock_availability,neutral
gen_07565,kak yang abu2 msh ready gak?,stock_availability,neutral
gen_07566,﻿kak msh ready gak yg abu2 itu masih ada gak sih,stock_availability,neutral
gen_07567,bang yang item tuh msh ad ga ya,stock_availability,neutral
gen_07568,"kak eta 1 yg cream masih ada gak, mau pesen nih",stock_availability,neutral
gen_07569,"min yg navy msh ad gk, soalnya lg pengen beli",stock_availability,neutral
gen_07570,kak yg hijau ready ga? besok mau COD,stock_availability,neutral
gen_07571,"bang yg pink msh ad gak, kangen mau beli",stock_availability,neutral
gen_07572,"kak yg putih msh ad ga, btw udah lama ga liat",stock_availability,neutral
gen_07573,"min yg ungu msh ready gak, ini serius mau order",stock_availability,neutral
gen_07574,kak yg coklat masih ada gak? tadi liat video lama,stock_availability,neutral
gen_07575,"bang yg item stok msh aman ga, mau borong",stock_availability,neutral
gen_07576,"kak yg biru msh ad gak, pengen buat couple",stock_availability,neutral
gen_07577,min yg abu2 msh ad ga? janji mau ke TKP,stock_availability,neutral
gen_07578,"kak yg navy msh ready gak, mau buat hadiah",stock_availability,neutral
gen_07579,"bang yg merah msh ad gak, hari ini bisa diambil?",stock_availability,neutral
gen_07580,"kak yg cream msh ad ga, bentar lagi gajian nih",stock_availability,neutral
gen_07581,"min yg hijau msh ready gak, mau order sama temen",stock_availability,neutral
gen_07582,"kak yg pink msh ad gak, temenku nyariin",stock_availability,neutral
gen_07583,"bang yg item msh ad ga, kemarin sempet ketinggalan",stock_availability,neutral
gen_07584,"kak yg abu2 msh ready gak, btw ukurannya semua?",stock_availability,neutral
gen_07585,"min yg navy msh ad gak, tadi liat di reels",stock_availability,neutral
gen_07586,"kak yg putih msh ad ga, mau restock biar aman",stock_availability,negative
gen_07587,"bang yg ungu msh ready gak, lagi nabung nih",stock_availability,neutral
gen_07588,"kak yg coklat msh ad gak, buat adek",stock_availability,neutral
gen_07589,"min yg biru msh ad ga, mau beli 2",stock_availability,positive
gen_07590,"kak yg item msh ready gak, sama ukuran s ada?",stock_availability,neutral
gen_07591,"bang yg cream msh ad gak, kemarin sempet sold out",stock_availability,neutral
gen_07592,"kak yg hijau msh ad ga, baru tau ada warna ini",stock_availability,neutral
gen_07593,"min yg pink msh ready gak, pengen coba",stock_availability,neutral
gen_07594,"kak yg navy msh ad gak, masih ada semua size?",stock_availability,neutral
gen_07595,"bang yg abu2 msh ad ga, buat kado",stock_availability,neutral
gen_07596,"kak yg putih msh ready gak, min mau request warna?",stock_availability,neutral
gen_07597,"min yg item msh ad gak, minggu lalu kehabisan",stock_availability,neutral
gen_07598,"kak yg merah msh ad ga, sama stock 2xl?",stock_availability,neutral
gen_07599,"bang yg coklat msh ready gak, lupa nanya kemarin",stock_availability,neutral
gen_07600,"kak yg biru msh ad gak, hari minggu liat di FYP",stock_availability,neutral
gen_07601,"min yg cream msh ad ga, lagi promo gak?",stock_availability,negative
gen_07602,"kak yg ungu msh ready gak, buat pasangan",stock_availability,negative
gen_07603,"bang yg hijau msh ad gak, ada yang 3xl?",stock_availability,neutral
gen_07604,"kak yg pink msh ad ga, mau beliin mama",stock_availability,neutral
gen_07605,"min yg abu2 msh ad gak, udah restock blm?",stock_availability,neutral
gen_07606,"kak yg navy msh ready gak, ini varian favoritku",stock_availability,neutral
gen_07607,"bang yg item msh ad gak, ukuran 36?",stock_availability,neutral
gen_07608,"kak yg putih msh ad ga, batiknya masuk?",stock_availability,neutral
gen_07609,"min yg coklat msh ready gak, tadi pagi liat",stock_availability,neutral
gen_07610,"kak yg merah msh ad gak, mau pesen 3",stock_availability,positive
gen_07611,"bang yg cream msh ad ga, size 40?",stock_availability,neutral
gen_07612,"kak yg biru msh ready gak, sama varian hitam?",stock_availability,neutral
gen_07613,"min yg hijau msh ad gak, kapan restocknya sih",stock_availability,neutral
gen_07614,"kak yg pink msh ad ga, ini utk kado ultah",stock_availability,neutral
gen_07615,"bang yg item msh ready gak, udah lama banget cari",stock_availability,neutral
gen_07616,"kak yg abu2 msh ad gak, lg nabung buat beli",stock_availability,neutral
gen_07617,"min yg navy msh ad ga, semua ukuran ada?",stock_availability,neutral
gen_07618,"kak yg ungu msh ready gak, pengen matching sama baju",stock_availability,neutral
gen_07619,"bang yg coklat msh ad gak, kemarin abis",stock_availability,positive
gen_07620,"kak yg putih msh ad ga, size 44?",stock_availability,neutral
gen_07621,"min yg merah msh ready gak, mau order dulu deh",stock_availability,neutral
gen_07622,"kak yg cream msh ad gak, buat tugas? gapapa canda",stock_availability,neutral
gen_07623,"bang yg hijau msh ad ga, ukuran xl doang?",stock_availability,neutral
gen_07624,"kak yg pink msh ready gak, mau buat persiapan nikah",stock_availability,neutral
gen_07625,"min yg item msh ad gak, kok ga pernah liat di live",stock_availability,neutral
gen_07626,"kak yg abu2 msh ad ga, ijin tanya stok",stock_availability,neutral
gen_07627,"bang yg navy msh ready gak, buat kondangan",stock_availability,neutral
gen_07628,"kak yg biru msh ad gak, ini bisa COD?",stock_availability,neutral
gen_07629,"min yg coklat msh ad ga, kalo ada tolong kabarin",stock_availability,neutral
gen_07630,"kak yg ungu msh ready gak, tgl berapa masuknya?",stock_availability,neutral
gen_07631,"bang yg item msh ad gak, lg pengen banget",stock_availability,neutral
gen_07632,"kak yg putih msh ad ga, varian ini sering sold out",stock_availability,neutral
gen_07633,"min yg merah msh ready gak, udah restock nih?",stock_availability,neutral
gen_07634,"kak yg cream msh ad gak, tgl 20 mau ke TKP",stock_availability,neutral
gen_07635,"bang yg hijau msh ad ga, size 32 ada?",stock_availability,neutral
gen_07636,"kak yg pink msh ready gak, mau bawa pulang 2",stock_availability,neutral
gen_07637,"min yg abu2 msh ad gak, udah pada ngantri?",stock_availability,neutral
gen_07638,"kak yg navy msh ad ga, msh penuh semua?",stock_availability,neutral
gen_07639,"bang yg coklat msh ready gak, baru liat videonya",stock_availability,neutral
gen_07640,"kak yg biru msh ad gak, cobain dong di live",stock_availability,neutral
gen_07641,"min yg item msh ad ga, kapan ditampilin lagi",stock_availability,neutral
gen_07642,"kak yg ungu msh ready gak, tgl berapa restock",stock_availability,neutral
gen_07643,"bang yg putih msh ad gak, mau pesen 4",stock_availability,neutral
gen_07644,"kak yg merah msh ad ga, size 42 ada?",stock_availability,neutral
gen_07645,"min yg cream msh ready gak, udah abis ya?",stock_availability,neutral
gen_07646,"kak yg hijau msh ad gak, varian paling laris?",stock_availability,neutral
gen_07647,"bang yg pink msh ad ga, buat maen",stock_availability,neutral
gen_07648,"kak yg item msh ready gak, ini msh promo ga?",stock_availability,neutral
gen_07649,"min yg abu2 msh ad gak, kapan stok masuk",stock_availability,neutral
gen_07650,"kak yg navy msh ad ga, lg nyari banget nih",stock_availability,neutral
gen_07651,"bang yg coklat msh ready gak, sama model lain?",stock_availability,neutral
gen_07652,"kak yg biru msh ad gak, ini masuk etalase berapa",stock_availability,neutral
gen_07653,"min yg ungu msh ad ga, tgl berapa habisnya",stock_availability,neutral
gen_07654,"kak yg putih msh ready gak, besok bisa ambil?",stock_availability,neutral
gen_07655,"bang yg merah msh ad gak, udah turun ke TKP?",stock_availability,neutral
gen_07656,"kak yg cream msh ad ga, mau beliin adek",stock_availability,neutral
gen_07657,"min yg hijau msh ready gak, ini size terbesar apa",stock_availability,neutral
gen_07658,"kak yg pink msh ad gak, mau buat jualan",stock_availability,neutral
gen_07659,"bang yg item msh ad ga, kapan livenya lagi",stock_availability,neutral
gen_07660,"kak yg abu2 msh ready gak, ini udah lama ga ada",stock_availability,positive
gen_07661,"min yg navy msh ad gak, restock bulan apa",stock_availability,neutral
gen_07662,"kak yg coklat msh ad ga, msh penuh ngga",stock_availability,neutral
gen_07663,"bang yg biru msh ready gak, udah bisa COD?",stock_availability,neutral
gen_07664,"kak yg ungu msh ad gak, ini preorder kah",stock_availability,neutral
gen_07665,"min yg putih msh ad ga, msh ada yang 30",stock_availability,neutral
gen_07666,"kak yg merah msh ready gak, mau cus ke TKP",stock_availability,neutral
gen_07667,"bang yg cream msh ad gak, kapan masuk etalase",stock_availability,neutral
gen_07668,"kak yg hijau msh ad ga, ini ready semua gak",stock_availability,neutral
gen_07669,"min yg pink msh ready gak, mau order via chat",stock_availability,neutral
gen_07670,"kak yg item msh ad gak, kapan nge-live lagi",stock_availability,neutral
gen_07671,"bang yg abu2 msh ad ga, ini msh banyak stok?",stock_availability,neutral
gen_07672,"kak yg navy msh ready gak, ada potongan?",stock_availability,neutral
gen_07673,"min yg coklat msh ad gak, stok yang 34?",stock_availability,neutral
gen_07674,"kak yg biru msh ad ga, ini bisa titip?",stock_availability,neutral
gen_07675,"bang yg ungu msh ready gak, lg bongkar kulkas wkwk",stock_availability,neutral
gen_07676,"kak yg putih msh ad gak, bentar lagi bayar nih",stock_availability,neutral
gen_07677,"min yg merah msh ad ga, udah pada serbu?",stock_availability,neutral
gen_07678,"kak yg cream msh ready gak, msh aman buat weekend?",stock_availability,neutral
gen_07679,"bang yg hijau msh ad gak, mau pilih warna dulu",stock_availability,neutral
gen_07680,"kak yg pink msh ad ga, ini ukuran terkecil apa",stock_availability,neutral
gen_07681,"min yg item msh ready gak, kapan restock terakhir",stock_availability,neutral
gen_07682,"kak yg abu2 msh ad gak, lg seru serunya belanja",stock_availability,neutral
gen_07683,"bang yg navy msh ad ga, besok siang bisa?",stock_availability,neutral
gen_07684,"kak yg coklat msh ready gak, udah diklik live?",stock_availability,neutral
gen_07685,"min yg biru msh ad gak, stok yang 38?",stock_availability,neutral
gen_07686,"kak yg ungu msh ad ga, ini sering diburu",stock_availability,neutral
